"region","zone","language","residence","sex","population"
"snnpr","wolyita","bachagna","urban","m",0
"snnpr","wolyita","basketigna","urban","m",10
"snnpr","wolyita","benchigna","urban","m",24
"snnpr","wolyita","bertagna","urban","m",4
"snnpr","wolyita","bodigna","urban","m",6
"snnpr","wolyita","brayligna","urban","m",8
"snnpr","wolyita","burjigna","urban","m",32
"snnpr","wolyita","benagna","urban","m",2
"snnpr","wolyita","charigna","urban","m",17
"snnpr","wolyita","dasenechgna","urban","m",7
"snnpr","wolyita","dawurogna","urban","m",217
"snnpr","wolyita","debosgna","urban","m",8
"snnpr","wolyita","derashigna","urban","m",11
"snnpr","wolyita","dimegna","urban","m",8
"snnpr","wolyita","dizigna","urban","m",13
"snnpr","wolyita","dongigna","urban","m",4
"snnpr","wolyita","demegna","urban","m",12
"snnpr","wolyita","felashigna","urban","m",1
"snnpr","wolyita","fedashigna","urban","m",5
"snnpr","wolyita","gamogna","urban","m",2747
"snnpr","wolyita","gebatogna","urban","m",4
"snnpr","wolyita","gedeogna","urban","m",49
"snnpr","wolyita","gedichogna","urban","m",1
"snnpr","wolyita","gedoligna","urban","m",6
"snnpr","wolyita","goffigna","urban","m",181
"snnpr","wolyita","gumuzigna","urban","m",11
"snnpr","wolyita","guragiegna","urban","m",1082
"snnpr","wolyita","guagugna","urban","m",3
"snnpr","wolyita","hadiyigna","urban","m",229
"snnpr","wolyita","hareriegna","urban","m",7
"snnpr","wolyita","hamerigna","urban","m",11
"snnpr","wolyita","irobigna","urban","m",4
"snnpr","wolyita","keffagna","urban","m",111
"snnpr","wolyita","kembatigna","urban","m",176
"snnpr","wolyita","kontigna","urban","m",34
"snnpr","wolyita","komigna","urban","m",3
"snnpr","wolyita","konsogna","urban","m",24
"snnpr","wolyita","koregna","urban","m",12
"snnpr","wolyita","koygogna","urban","m",9
"snnpr","wolyita","koyrigna","urban","m",17
"snnpr","wolyita","kunamigna","urban","m",0
"snnpr","wolyita","karogna","urban","m",0
"snnpr","wolyita","kusumegna","urban","m",0
"snnpr","wolyita","maliegna","urban","m",47
"snnpr","wolyita","maogna","urban","m",101
"snnpr","wolyita","marekogna","urban","m",22
"snnpr","wolyita","mashiligna","urban","m",12
"snnpr","wolyita","merigna","urban","m",12
"snnpr","wolyita","me-enigna","urban","m",7
"snnpr","wolyita","messengogna","urban","m",470
"snnpr","wolyita","mejengerigna","urban","m",0
"snnpr","wolyita","mossigna","urban","m",57
"snnpr","wolyita","mursygna","urban","m",3
"snnpr","wolyita","murlegna","urban","m",3
"snnpr","wolyita","naogna","urban","m",38
"snnpr","wolyita","nuwerigna","urban","m",13
"snnpr","wolyita","nyangatomigna","urban","m",9
"snnpr","wolyita","oromigna","urban","m",452
"snnpr","wolyita","oydigna","urban","m",5
"snnpr","wolyita","qebenigna","urban","m",5
"snnpr","wolyita","qechemigna","urban","m",4
"snnpr","wolyita","qewamigna","urban","m",0
"snnpr","wolyita","shekacho","urban","m",12
"snnpr","wolyita","shekogna","urban","m",7
"snnpr","wolyita","shinashigna","urban","m",7
"snnpr","wolyita","sidamigna","urban","m",164
"snnpr","wolyita","shitagna","urban","m",1177
"snnpr","wolyita","somaligna","urban","m",12
"snnpr","wolyita","surmagna","urban","m",8
"snnpr","wolyita","shegna","urban","m",0
"snnpr","wolyita","shetagna","urban","m",0
"snnpr","wolyita","tigrigna","urban","m",169
"snnpr","wolyita","tembarogna","urban","m",20
"snnpr","wolyita","tsemayigna","urban","m",13
"snnpr","wolyita","upo","urban","m",20
"snnpr","wolyita","welaitigna","urban","m",74930
"snnpr","wolyita","wergigna","urban","m",52
"snnpr","wolyita","yemsagna","urban","m",27
"snnpr","wolyita","zeysegna","urban","m",7
"snnpr","wolyita","zlmamigna","urban","m",13
"snnpr","wolyita","other.ethiopian.languages","urban","m",0
"snnpr","wolyita","english","urban","m",8
"snnpr","wolyita","other.foreign.languages","urban","m",2
"snnpr","south.omo","affarigna","urban","m",8
"snnpr","south.omo","agew-awinigigna","urban","m",0
"snnpr","south.omo","agew-kamyrnya","urban","m",6
"snnpr","south.omo","alabigna","urban","m",31
"snnpr","south.omo","amarigna","urban","m",10079
"snnpr","south.omo","anyiwakgna","urban","m",18
"snnpr","south.omo","argobigna","urban","m",6
"snnpr","south.omo","arigna","urban","m",5975
"snnpr","south.omo","arborigna","urban","m",48
"snnpr","south.omo","bachagna","urban","m",1
"snnpr","south.omo","basketigna","urban","m",772
"snnpr","south.omo","benchigna","urban","m",2
"snnpr","south.omo","bertagna","urban","m",0
"snnpr","south.omo","bodigna","urban","m",54
"snnpr","south.omo","brayligna","urban","m",4
"snnpr","south.omo","burjigna","urban","m",3
"snnpr","south.omo","benagna","urban","m",262
"snnpr","south.omo","charigna","urban","m",1
"snnpr","south.omo","dasenechgna","urban","m",495
"snnpr","south.omo","dawurogna","urban","m",11
"snnpr","south.omo","debosgna","urban","m",8
"snnpr","south.omo","derashigna","urban","m",51
"snnpr","south.omo","dimegna","urban","m",12
"snnpr","south.omo","dizigna","urban","m",5
"snnpr","south.omo","dongigna","urban","m",2
"snnpr","south.omo","demegna","urban","m",268
"snnpr","south.omo","felashigna","urban","m",0
"snnpr","south.omo","fedashigna","urban","m",0
"snnpr","south.omo","gamogna","urban","m",237
