"region","zone","language","residence","sex","population"
"somali","gode","tsemayigna","urban","m",0
"somali","gode","upo","urban","m",0
"somali","gode","welaitigna","urban","m",3
"somali","gode","wergigna","urban","m",0
"somali","gode","yemsagna","urban","m",0
"somali","gode","zeysegna","urban","m",0
"somali","gode","zlmamigna","urban","m",1
"somali","gode","other.ethiopian.languages","urban","m",170
"somali","gode","english","urban","m",1
"somali","gode","other.foreign.languages","urban","m",3
"somali","afder","affarigna","urban","m",0
"somali","afder","agew-awinigigna","urban","m",0
"somali","afder","agew-kamyrnya","urban","m",3
"somali","afder","alabigna","urban","m",6
"somali","afder","amarigna","urban","m",23
"somali","afder","anyiwakgna","urban","m",0
"somali","afder","argobigna","urban","m",59
"somali","afder","arigna","urban","m",0
"somali","afder","arborigna","urban","m",3
"somali","afder","bachagna","urban","m",0
"somali","afder","basketigna","urban","m",0
"somali","afder","benchigna","urban","m",0
"somali","afder","bertagna","urban","m",0
"somali","afder","bodigna","urban","m",0
"somali","afder","brayligna","urban","m",0
"somali","afder","burjigna","urban","m",0
"somali","afder","benagna","urban","m",0
"somali","afder","charigna","urban","m",0
"somali","afder","dasenechgna","urban","m",9
"somali","afder","dawurogna","urban","m",1
"somali","afder","debosgna","urban","m",0
"somali","afder","derashigna","urban","m",0
"somali","afder","dimegna","urban","m",0
"somali","afder","dizigna","urban","m",0
"somali","afder","dongigna","urban","m",0
"somali","afder","demegna","urban","m",0
"somali","afder","felashigna","urban","m",0
"somali","afder","fedashigna","urban","m",0
"somali","afder","gamogna","urban","m",0
"somali","afder","gebatogna","urban","m",0
"somali","afder","gedeogna","urban","m",0
"somali","afder","gedichogna","urban","m",0
"somali","afder","gedoligna","urban","m",5
"somali","afder","goffigna","urban","m",0
"somali","afder","gumuzigna","urban","m",0
"somali","afder","guragiegna","urban","m",0
"somali","afder","guagugna","urban","m",0
"somali","afder","hadiyigna","urban","m",0
